5.659472422062350461e+01
5.987210231814548678e+01
5.987210231814548678e+01
5.931254996003197277e+01
6.091127098321342714e+01
6.163069544364508090e+01
6.362909672262190242e+01
6.706634692246203144e+01
6.570743405275779025e+01
6.930455635491607325e+01
7.250199840127898199e+01
7.042366107114308704e+01
7.306155075939248889e+01
7.593924860111910391e+01
7.897681854516386579e+01
7.689848121502797085e+01
7.961630695443645322e+01
8.377298161470822890e+01
8.129496402877697392e+01
8.273381294964028143e+01
8.353317346123101572e+01
8.289368505195842829e+01
8.257394084732214878e+01
7.825739408473221204e+01
8.441247002398081634e+01
8.577138289368505752e+01
8.824940047961631251e+01
8.992805755395683320e+01
7.857713828936850575e+01
8.457234212629896319e+01
8.792965627498001879e+01
8.792965627498001879e+01
8.361310951239008205e+01
8.864908073541167255e+01
8.657074340527577760e+01
9.016786570743404639e+01
9.240607513988808819e+01
9.080735411670663382e+01
9.384492406075139570e+01
9.368505195843324884e+01
