1.589451667502058019e+00
6.561245903503789556e-01
6.334229348470076237e-01
6.165146161374046585e-01
6.177751358559758765e-01
6.166567713808384088e-01
6.187208122391399945e-01
5.726027425101620771e-01
6.010842439796713066e-01
5.541798608670893689e-01
5.349364216379124404e-01
5.549433193237279793e-01
5.285207493413838220e-01
4.950343332321142653e-01
4.601504045138827825e-01
4.719327414254966824e-01
4.270226800089164665e-01
3.546144813656521011e-01
3.915020300091789918e-01
3.631699284036858932e-01
3.575615380688917933e-01
3.837860674023342300e-01
3.781232134186678362e-01
4.464277706557898129e-01
3.362369817509639480e-01
3.499495356584148009e-01
2.723095051104502118e-01
2.391928541812774756e-01
4.800460789558126939e-01
3.340590097587838314e-01
2.648026374318330767e-01
2.771545999246440295e-01
3.751945486076349034e-01
2.598145778040043541e-01
2.985127623093207783e-01
2.376993042435482095e-01
1.859602008125097738e-01
2.274146714299131178e-01
1.488470941257896141e-01
1.714370153743109693e-01
